,MRP,Price,ProductShortName,ReviewTitle,ReviewBody,ReviewStar,difference,sentiment
1893,2990,1399,boAt Rockerz 255,"Quality need to be improved.
","['satisfied', 'product', 'lot', 'distubance', 'call', 'however', 'good', 'listen', 'music', 'watch', 'video']",1,1591,0
1894,2990,1399,boAt Rockerz 255,"Good product at a stealer deal
","['good', 'product', 'affordable', 'priceif', 'you', 'want', 'something', 'listen', 'travel', 'work', 'you', 'go', 'price', 'serve', 'purpose']",5,1591,1
1895,2990,1399,boAt Rockerz 255,"Worthy product
","['work', 'well', 'iam', 'use', 'last', 'monthsworthy', 'product', 'price', 'listthis', 'good', 'choice', 'compare', 'jbl', 'price', 'range']",4,1591,1
1896,2990,1399,boAt Rockerz 255,"Poor voice connectivity
","['voice', 'connectivity', 'poor', 'person', 'find', 'difficult', 'hear', 'voice', 'bass', 'good', 'although', 'buck', 'connectivity', 'issue', 'boat', 'look']",3,1591,1
1897,2990,1399,boAt Rockerz 255,"Good Product
","['sound', 'quality', 'good', 'good', 'thing', 'product', 'price', 'asom', 'product', 'every', 'one', 'buy', 'product']",5,1591,1
1898,2990,1399,boAt Rockerz 255,"Superbb product,but a small issue
","['earphone', 'superbb', 'receive', 'bill', 'clear', 'think', 'claim', 'warranty', 'period', 'face', 'issuesso', 'please', 'help', 'send', 'bill']",5,1591,1
1899,2990,1399,boAt Rockerz 255,"Battery backup.
","['low', 'battery', 'backup']",2,1591,0
1900,2990,1399,boAt Rockerz 255,"Rockz
","['good', 'product', 'price', 'range']",5,1591,1
1901,2990,1399,boAt Rockerz 255,"Not good as expected
","['earbud', 'come', 'ear', 'workout', 'automatically', 'switch']",1,1591,0
1902,2990,1399,boAt Rockerz 255,"Excellent sound quality
","['excellent', 'sound', 'quality', 'wire', 'lengthy']",4,1591,1
1903,2990,1399,boAt Rockerz 255,"👍
","['connectivity', 'issue', 'rest', 'good', 'sound', 'quality', 'impressive']",4,1591,1
1904,2990,1399,boAt Rockerz 255,"Don't buy, it's Damaging your inner ear and create headache
","['decent', 'sound', 'quality', 'deep', 'bass', 'surround', 'create', 'ear', 'pain', 'use', 'hour', 'battery', 'indicator', 'show', 'correctly']",1,1591,0
1905,2990,1399,boAt Rockerz 255,"Poor
","['change', 'review', 'n', 'drop', 'star', 'use', 'month', 'one', 'side', 'headphone', 'work', 'loose', 'join', 'section', 'headphone']",1,1591,0
1906,2990,1399,boAt Rockerz 255,"Descent blt headset with good bass
","['connectivity', 'good', 'sound', 'good', 'scale', 'would', 'rate', 'fabulous', 'bass']",4,1591,1
1907,2990,1399,boAt Rockerz 255,"Sound effect
","['good', 'sound', 'effect', 'pretty', 'good', 'battery', 'easy', 'operate']",5,1591,1
1908,2990,1399,boAt Rockerz 255,"Awesome Sound Quality
","['awesome', 'output', 'battery', 'indication', 'need', 'work', 'drain', 'quickly']",5,1591,1
1909,2990,1399,boAt Rockerz 255,"Awesome....
","['awesome', 'product', 'superb', 'immersive', 'bass', 'boost', 'effect', 'include', 'dolby', 'ok', 'hand', 'ok', 'hand', 'ok', 'hand', 'ok', 'hand', 'nice', 'fit', 'ear']",5,1591,1
1910,2990,1399,boAt Rockerz 255,"Workout friendly
","['good', 'product', 'ever']",4,1591,1
1911,2990,1399,boAt Rockerz 255,"Didn't expect it to be this bad
","['idiot', 'boat', 'give', 'chip', 'rockerz', 'give', 'one', 'chip', 'what', 'the', 'f']",2,1591,0
1912,2990,1399,boAt Rockerz 255,"Useful product
","['good', 'useful', 'productgood', 'voice', 'clarity']",4,1591,1
1913,2990,1399,boAt Rockerz 255,"Best blutooth earphones
","['earphone', 'two', 'week', 'point', 'one', 'mic', 'second', 'blutooth', 'contivityapart', 'two', 'thing', 'well', 'eaprhone', 'price']",3,1591,1
1914,2990,1399,boAt Rockerz 255,"Very bad qullity
","['buy', 'product', 'bad', 'quality', 'damage', 'battery', 'back', 'hour', 'get', 'return', 'customer', 'service', 'cheat']",1,1591,0
1915,2990,1399,boAt Rockerz 255,"poor product
","['product', 'compatible', 'android', 'listener', 'able', 'hear', 'voice', 'ask', 'replacement', 'still', 'work', 'want', 'money', 'back']",1,1591,0
1916,2990,1399,boAt Rockerz 255,"Worst product ever
","['sound', 'quality', 'good', 'also', 'battery', 'bad', 'battery', 'start', 'give', 'battery', 'low', 'mic', 'wirst', 'part', 'useful', 'call']",1,1591,0
1917,2990,1399,boAt Rockerz 255,"one side hearing not working properly
","['buy', 'product', 'buy', 'four', 'month', 'one', 'side', 'hearing', 'work', 'properly', 'please', 'buy', 'one', 'waste', 'money']",1,1591,0
1918,2990,1399,boAt Rockerz 255,"Over rated for Bass - Its just noise
","['overrate', 'bass', 'valur', 'money', 'certainly', 'rupeesdetailed', 'review', 'come', 'soon']",3,1591,1
1919,2990,1399,boAt Rockerz 255,"Nice
","['goodquality', 'sound', 'well', 'mi']",5,1591,1
1920,2990,1399,boAt Rockerz 255,"Interrupting audio
","['play', 'song', 'pitch', 'unable', 'hear', 'audio', 'properly', 'maybe', 'get', 'defective', 'piece']",1,1591,0
1921,2990,1399,boAt Rockerz 255,"Good
","['good', 'good']",3,1591,1
1922,2990,1399,boAt Rockerz 255,"Good to buy
","['good', 'product', 'good', 'battery', 'back', 'worth']",5,1591,1
1923,2990,1399,boAt Rockerz 255,"Broken damaged product
","['break', 'easilyneed', 'replacementasaplow', 'qualitydamage', 'already']",2,1591,0
1924,2990,1399,boAt Rockerz 255,"Great stuff
","['great', 'product', 'make', 'life', 'much', 'simple', 'hassle', 'wire', 'connect', 'phone', 'time', 'battery', 'last', 'almost', 'entire', 'day', 'good', 'sound', 'complaint']",5,1591,1
1925,2990,1399,boAt Rockerz 255,"Build quality
","['good', 'earphone', 'ever', 'use', 'nice', 'sound', 'quality', 'nice', 'build', 'quality']",4,1591,1
1926,2990,1399,boAt Rockerz 255,"Nice item but..
","['bring', 'product', 'jan', 'one', 'side', 'earphone', 'work', 'one', 'year', 'replacement', 'warranty', 'product', 'contact', 'warranty', 'information']",4,1591,1
1927,2990,1399,boAt Rockerz 255,"Quality of wire connection not good.
","['quality', 'good', 'day', 'use', 'sound', 'stop', 'come', 'one', 'speaker', 'view', 'closely', 'find', 'wire', 'get', 'one', 'connection', 'definitely', 'poor', 'quality']",1,1591,0
1928,2990,1399,boAt Rockerz 255,"mic does not work
","['want', 'return', 'able', 'make', 'return', 'return', 'mic', 'poor']",1,1591,0
1929,2990,1399,boAt Rockerz 255,"Cost efficient
","['goodbut', 'well', 'go', 'something', 'playback', 'time', 'respect', 'charge', 'respect', 'cost', 'awesome', 'product']",4,1591,1
1930,2990,1399,boAt Rockerz 255,"Can give a pass
","['design', 'great', 'wire', 'ear', 'plug', 'long', 'strat', 'end', 'neckband', 'battery', 'life', 'ok']",1,1591,0
1931,2990,1399,boAt Rockerz 255,"This product are really amazing in all angles
","['product', 'really', 'amazingbuild', 'quality', 'also', 'awesomeand', 'finish', 'also', 'sperband', 'sound', 'quality', 'bass', 'extra']",5,1591,1
1932,2990,1399,boAt Rockerz 255,"Just get it.
","['love', 'comfort', 'freedom', 'get', 'bluetooth', 'headset', 'truly', 'worth', 'price', 'get', '', 'offer', 'even', 'amaze']",4,1591,1
1933,2990,1399,boAt Rockerz 255,"Good
","['good', 'product', 'go', 'thing', 'cable', 'long']",4,1591,1
1934,2990,1399,boAt Rockerz 255,"Good product
","['perfect', 'priceworking', 'well']",5,1591,1
1935,2990,1399,boAt Rockerz 255,"Ok product medium quality.
","['second', 'pair', 'first', 'stop', 'work', 'one', 'side', 'use', 'five', 'monthsoverall', 'good', 'basshead']",4,1591,1
1936,2990,1399,boAt Rockerz 255,"Just go for it.
","['excellent', 'product', 'bass', 'effect', 'sound', 'quality', 'amaze']",5,1591,1
1937,2990,1399,boAt Rockerz 255,"Not special, but worth the money.
","['good', 'performance', 'sound', 'quality', 'good', 'builddesignmaterial', 'good', 'connectivity', 'good', 'dual', 'bt', 'connection', 'faulty', 'mi', 'max', 'phone', 'good', 'product']",4,1591,1
1938,2990,1399,boAt Rockerz 255,"Sound quality is bad.
","['sound', 'quality', 'earphone', 'good', 'month', 'side', 'earphone', 'low', 'sidereally', 'disappoint', 'boat', 'amazon']",1,1591,0
1939,2990,1399,boAt Rockerz 255,"Intermittent Output
","['output', 'intermittent', 'able', 'hear', 'favorite', 'song', 'interested', 'return']",1,1591,0
1940,2990,1399,boAt Rockerz 255,"Battery life is pathetic rest awesome
","['sound', 'quality', 'awesome', 'battery', 'good', 'disconnect', 'ride', 'bike']",3,1591,1
1941,2990,1399,boAt Rockerz 255,"Not satisfied with the sound
","['good', 'thing']",2,1591,0
1942,2990,1399,boAt Rockerz 255,"Value for money
","['get', 'r', 'diwali', 'salefor', 'price', 'earphone', 'steal']",4,1591,1
1943,2990,1399,boAt Rockerz 255,"Must buy!
","['one', 'good', 'comfortable', 'bluetooth', 'earphone', 'convenient', 'gym', 'day', 'day', 'use', 'long', 'battery', 'life', 'easy', 'maintenance', 'budget', 'friendly', 'love']",5,1591,1
1944,2990,1399,boAt Rockerz 255,"Battery Life not that good
","['event', 'overnight', 'charge', 'battery', 'give', 'life', 'product', 'minute', 'apply', 'replacement', 'warranty', 'expect', 'quick', 'response']",2,1591,0
1945,2990,1399,boAt Rockerz 255,"Value for money
","['say', 'great', 'product', 'worth', 'every', 'penny', 'price', 'range', 'good', 'product', 'fascinate', 'thing', 'honor', 'play', 'show', 'battery', 'percentage', 'bluetooth']",4,1591,1
1946,2990,1399,boAt Rockerz 255,"Budget product
","['say', 'defect', 'quality', 'product', 'improvement', 'need']",5,1591,1
1947,2990,1399,boAt Rockerz 255,"1 earpiece is not working
","['earpiece', 'work', 'month', 'buy']",1,1591,0
1948,2990,1399,boAt Rockerz 255,"Best in class
","['price', 'earphone', 'good', 'option', 'buy', 'sound', 'really', 'good', 'noice', 'cancelation', 'good', 'definitely', 'go', 'hear', 'side', 'sound']",5,1591,1
1949,2990,1399,boAt Rockerz 255,"Good head set
","['sound', 'quality', 'excellent', 'hear', 'clearly', 'even', 'noisy', 'environment', 'hear', 'clearly', 'ear', 'piece', 'fit', 'securely', 'comfortably']",5,1591,1
1950,2990,1399,boAt Rockerz 255,"Good product in this price range
","['good', 'product', 'price', 'range', 'fit', 'well', 'ear', 'long', 'battery', 'life', 'great', 'sound', 'quality', 'could', 'well']",4,1591,1
1951,2990,1399,boAt Rockerz 255,"F
","['purchase', 'offer', 'product', 'absolutely', 'worth', 'good', 'price', 'amazon', 'delivery', 'service', 'bad']",1,1591,0
1952,2990,1399,boAt Rockerz 255,"Best bluetooth earphone in 999
","['good', 'bluetooth', 'earphone', 'price', 'range', 'sound', 'clarity', 'amaze', 'enough', 'bass', 'battery', 'life', 'superb']",4,1591,1
1953,2990,1399,boAt Rockerz 255,"GOOD
","['value', 'money']",4,1591,1
1954,2990,1399,boAt Rockerz 255,"Too Good
","['nice', 'earphone', 'give', 'battery', 'backup', 'hrson', 'continue', 'listen', 'music', 'high', 'vol', 'bass', 'heavy', 'vocal', 'get', 'slow', 'due', 'bass', 'nice', 'sound']",5,1591,1
1955,2990,1399,boAt Rockerz 255,"It’s gooood !!
","['', 'thing', 'good', 'like', 'battery', 'comfort', 'connection', 'set', 'sound', 'quality', 'give', 'price', '', 'great', 'go', 'buy']",4,1591,1
1956,2990,1399,boAt Rockerz 255,"Bass very very gud
","['you', 'r', 'bass', 'lover', 'go', 'noise', 'cancellation', 'gud', 'month', 'use', 'battery', 'problem', 'occur', 'automatic', 'bluetooth', 'occur', 'sweat']",4,1591,1
1957,2990,1399,boAt Rockerz 255,"Value for money
","['ear', 'bud', 'fit', 'perfectlyand', 'time', 'disturb', 'pain']",5,1591,1
1958,2990,1399,boAt Rockerz 255,"Good sound quality
","['sound', 'quality', 'verry', 'good', 'use', 'workout', 'problem', 'back', 'side', 'make', 'hard', 'rubber', 'bend', 'sometimes', 'make', 'difficult', 'task', 'handle']",5,1591,1
1959,2990,1399,boAt Rockerz 255,"Alert - it will stop working after a month.
","['noise', 'cancellation', 'good', 'month', 'earphone', 'stop', 'work', 'useless', 'pay', 'much', 'use', 'month', 'waste', 'money']",1,1591,0
1960,2990,1399,boAt Rockerz 255,"Not reliable
","['week', 'use', 'volume', 'key', 'stop', 'work', 'earphone', 'volume', 'suddenly', 'reduce', 'zero', 'play', 'music', 'also', 'disconnect', 'nowhere']",1,1591,0
1961,2990,1399,boAt Rockerz 255,"Worth the cost!
","['good', 'product', 'worth', 'money', 'light', 'weighteasy', 'carry', 'look', 'product', 'gift', 'someone', 'would', 'good', 'choice', 'without', 'harsh', 'pocket']",4,1591,1
1962,2990,1399,boAt Rockerz 255,"Get immersed with good music
","['good', 'earphone', 'good', 'sound', 'quality', 'well', 'battery', 'life', 'sure', 'noise', 'cancellation']",5,1591,1
1963,2990,1399,boAt Rockerz 255,"Comfortable during workouts.
","['value', 'money']",5,1591,1
1964,2990,1399,boAt Rockerz 255,"Value for Money
","['excellent', 'bass', 'sound', 'clarity', 'along', 'high', 'class', 'build', 'quality', 'reasonable', 'rate']",5,1591,1
1965,2990,1399,boAt Rockerz 255,"Worst Product of the decade
","['bad', 'product', 'sell', 'amazon', 'get', 'replace', 'product', 'time', 'still', 'bad', 'performance', 'even', 'buy', 'product', 'ever', 'good']",1,1591,0
1966,2990,1399,boAt Rockerz 255,"Found Nirvana
","['nice', 'design', 'sound', 'quality', 'good', 'lot', 'base', 'cause', 'sometimes', 'buzzit', 'nice', 'fitting', 'definitely', 'sporty']",5,1591,1
1967,2990,1399,boAt Rockerz 255,"Worst
","['bad', 'local', 'rupee', 'headphone']",1,1591,0
1968,2990,1399,boAt Rockerz 255,"Amazing product....
","['nice', 'bluetooth', 'headset', 'good', 'battery', 'life', 'boat', 'product', 'always', 'good', 'sound', 'quality', 'get', 'deal', 'price', 'great', 'buy', 'price']",5,1591,1
1969,2990,1399,boAt Rockerz 255,"Good product bit costly.
","['good', 'soundbit', 'costlyless', 'battery', 'life']",4,1591,1
1970,2990,1399,boAt Rockerz 255,"Not good for out door usage for phone Calls.
","['get', 'noice', 'door', 'end', 'caller', 'hear', 'sound', 'speak', 'device', 'capture', 'surround', 'sound', 'good', 'door']",3,1591,1
1971,2990,1399,boAt Rockerz 255,"Value for money
","['good', 'battery', 'life', 'hrsgood', 'sound', 'qualityvalue', 'moneygood', 'build']",5,1591,1
1972,2990,1399,boAt Rockerz 255,"Cool product
","['super', 'cool', 'product', 'buy', 'iti', 'get', 'onlyso', 'good', 'use', 'fit', 'tight']",5,1591,1
1973,2990,1399,boAt Rockerz 255,"Sound is working
","['month', 'sound', 'start', 'break', 'try', 'contact', 'customer', 'care', 'number', 'provide', 'amazon', 'number', 'reachable', 'know']",1,1591,0
1974,2990,1399,boAt Rockerz 255,"Must buy
","['good', 'wireless', 'earphone', 'decent', 'sound', 'quality', 'battery', 'life', 'much', 'happy', 'bluetooth', 'range', 'mean', 'okay', 'around', 'expect']",5,1591,1
1975,2990,1399,boAt Rockerz 255,"Paisa vasool
","['purchase', 'electrify', 'dealaound', 'quality', 'battery', 'backup', 'expect']",5,1591,1
1976,2990,1399,boAt Rockerz 255,"Wrong product received
","['receive', 'earphone', 'instead', 'bluetooth', 'headset', 'even', 'box', 'crumble', 'request', 'replacement']",1,1591,0
1977,2990,1399,boAt Rockerz 255,"Boat is like Boss now..!
","['happy', 'purchase', 'sound', 'output', 'good', 'get', 'deal', 'day', 'thank', 'amazon']",4,1591,1
1978,2990,1399,boAt Rockerz 255,"Goood
","['good', 'price', 'range']",5,1591,1
1979,2990,1399,boAt Rockerz 255,"Great usage for taking  calls,not good for gaming coz Bluetooth
","['ill', 'free', 'wire']",5,1591,1
1980,2990,1399,boAt Rockerz 255,"Decent
","['decent', 'enough', 'money', 'spend']",3,1591,1
1981,2990,1399,boAt Rockerz 255,"One ear stop working
","['one', 'star', 'beacuse', 'one', 'ear', 'stop', 'work', 'month']",1,1591,0
1982,2990,1399,boAt Rockerz 255,"Right side earn phone suddenly Off
","['complete', 'month', 'right', 'side', 'earn', 'phone', 'automatically', 'request', 'you', 'amazon', 'you', 'share', 'warranty', 'card', 'replacement', 'card', 'go', 'service', 'center']",1,1591,0
1983,2990,1399,boAt Rockerz 255,"Don't buy it
","['buy', 'month', 'back', 'month', 'right', 'headphone', 'stop', 'work', 'within', 'month', 'time', 'part', 'right', 'left', 'workingits', 'consistent']",1,1591,0
1984,2990,1399,boAt Rockerz 255,"Amazing product!
","['range', 'noise', 'cancellation', 'bass', 'sound', 'quality', 'battery', 'life', 'good', 'welcome', 'good', 'bye', 'message', 'creative', 'little', 'expensive', 'regret', 'buy']",5,1591,1
1985,2990,1399,boAt Rockerz 255,"One Earpiece stopped working after 4 months
","['buy', 'december', 'work', 'fine', 'month', 'one', 'earpiece', 'stop', 'work', 'month', 'customer', 'care', 'nonresponsive']",1,1591,0
1986,2990,1399,boAt Rockerz 255,"very good quality
","['first', 'sound', 'quality', 'good', 'pricebattery', 'life', 'decent', 'come', 'hrsi', 'use', 'randomly', 'music', 'callsyou', 'blindly', 'go']",5,1591,1
1987,2990,1399,boAt Rockerz 255,"Smart looks
","['quite', 'good', 'bit', 'expensive']",5,1591,1
1988,2990,1399,boAt Rockerz 255,"Nice one....
","['sound', 'quality', 'good', 'you', 'talk', 'one', 'else', 'call', 'mouth', 'speaker', 'catch', 'outside', 'sound', 'noisy', 'person', 'call']",4,1591,1
1989,2990,1399,boAt Rockerz 255,"Poor sound quality and wastage of money.
","['sound', 'quality', 'goodwithin', 'one', 'month', 'one', 'side', 'headphone', 'workdo', 'buy', 'product', 'wastage', 'moneywithin', 'one', 'month', 'one', 'side', 'work']",1,1591,0
1990,2990,1399,boAt Rockerz 255,"awesome product
","['super', 'choice', 'user', 'comfortable', 'design', 'outstanding', 'performance', 'get', 'offer', 'price', 'also', 'worth', 'original', 'price', 'happy']",5,1591,1
1991,2990,1399,boAt Rockerz 255,"Best headset in this price range ..
","['worth', 'price', 'par', 'second', 'device', 'seem', 'bit', 'difficult', 'you', 'get', 'use', '', 'fine']",5,1591,1
1992,2990,1399,boAt Rockerz 255,"Quality product
","['wow', 'superb', 'voice', 'quality', 'buy', 'awesome', 'thank', 'amazon']",4,1591,1
1993,2990,1399,boAt Rockerz 255,"Nice product. Design can be improved
","['well', 'go', 'headset', 'trouble', 'ear', 'fitting', 'irritation', 'issuesproduct', 'good']",4,1591,1
1994,2990,1399,boAt Rockerz 255,"Amazing sound. But not durable and long lasting
","['amaze', 'sound', 'quality', 'amaze', 'bass', 'right', 'side', 'headphone', 'go', 'bad', 'month', 'repalce', 'oncebut', 'problem', 'occur', 'second', 'earphone', 'well']",3,1591,1
1995,2990,1399,boAt Rockerz 255,"Good in price which we paid
","['good', 'price', 'pay', 'lack', 'sound', 'clarity']",3,1591,1
1996,2990,1399,boAt Rockerz 255,"Above my expectations.
","['expect', 'good', 'great', 'fitting', 'comfortable', 'workout', 'general', 'use']",5,1591,1
1997,2990,1399,boAt Rockerz 255,"Amazing ❤️
","['value', 'money', 'product', 'get', 'buck', 'comfortable', 'fit', 'mic', 'position', 'well', 'bass', 'nicely', 'maintain', 'overall']",5,1591,1
1998,2990,1399,boAt Rockerz 255,"Go for it
","['nice', 'product']",5,1591,1
1999,2990,1399,boAt Rockerz 255,"Good product
","['good', 'productonce', 'music', 'turn', 'hear', 'single', 'word', 'outside', 'worldquality', 'expect', 'complain', 'get', 'product', 'inr']",4,1591,1
2000,2990,1399,boAt Rockerz 255,"Very nice
","['good', 'product', 'battery', 'life', 'good', 'range', 'love', 'thank', 'amazon']",5,1591,1
2001,2990,1399,boAt Rockerz 255,"Very poor build quality
","['day', 'usage', 'suddenly', 'one', 'ear', 'phone', 'mic', 'break', 'lose', 'return', 'replace', 'day', 'cross', 'build', 'quality', 'poor']",1,1591,0
2002,2990,1399,boAt Rockerz 255,"Best wireless earphones in the range.
","['earphone', 'handy', 'amaze', 'sound', 'quality', 'basshowever', 'would', 'helpful', 'provide', 'additional', 'ear', 'bud', 'support', 'piece', 'along', 'packaging']",4,1591,1
2003,2990,1399,boAt Rockerz 255,"Mind blowing headphone....I like boat..good bass ..all everything goid
","['mind', 'blow', 'headphonei', 'like', 'boat']",5,1591,1
2004,2990,1399,boAt Rockerz 255,"Value for money
","['get', 'discount']",5,1591,1
2005,2990,1399,boAt Rockerz 255,"Too heavy in ear.
","['feel', 'heavy', 'ear', 'also', 'fit', 'well', 'ear', 'headache', 'within', 'min', 'use']",2,1591,0
2006,2990,1399,boAt Rockerz 255,"Good product, but speaker went dead from right speaker. After 5 months.
","['bluetooth', 'headphone', 'work', 'really', 'well', 'right', 'speaker', 'stop', 'work', 'kindly', 'suggest', 'find', 'service', 'centre', 'nearby']",3,1591,1
2007,2990,1399,boAt Rockerz 255,"Boat Rockerz 255+ Poweramp Music Player= Perfect Sound
","['one', 'good', 'wireless', 'earphonesit', 'perfect', 'smooth', 'bass', 'effectsound', 'output', 'would', 'great', 'poweramp', 'music', 'player', 'equalizer', 'set']",5,1591,1
2008,2990,1399,boAt Rockerz 255,"Nice product !
","['value', 'money', 'product', 'buy', 'battery', 'life', 'sound', 'quality', 'amaze', 'use', 'product', 'last', 'week', 'till', 'work', 'nice']",4,1591,1
2009,2990,1399,boAt Rockerz 255,"All good if u get in sale at 999 only
","['good', 'you', 'get', 'sale']",5,1591,1
2010,2990,1399,boAt Rockerz 255,"Good but not best
","['everything', 'good', 'one', 'side', 'earphone', 'start', 'go', 'sooni', 'buy', 'go', 'like', 'within', 'month', 'purchasing']",3,1591,1
2011,2990,1399,boAt Rockerz 255,"Brilliant!
","['bass', 'sound', 'quality', 'par', 'well', 'brand', 'earphone', 'cost', 'least', 'twice', 'much', 'bass', 'give', 'goosebump']",5,1591,1
2012,2990,1399,boAt Rockerz 255,"Magnet not strong
","['use', 'hourssound', 'good', 'con', 'face', 'tha', 'magnetic', 'capability', 'storng', 'enough', 'lose', 'easily']",4,1591,1
2013,2990,1399,boAt Rockerz 255,"Good product but not the best one
","['till', 'work', 'except', 'sometime', 'microphone', 'create', 'unnecessary', 'disturbance', 'due', 'person', 'end', 'hear', 'properly']",4,1591,1
2014,2990,1399,boAt Rockerz 255,"Best in class
","['budget', 'you', 'definitely', 'go', 'itonly', 'find', 'two', 'issue', 'far', 'range', 'bluetooth', 'build', 'quality']",4,1591,1
2015,2990,1399,boAt Rockerz 255,"Best products in that price.
","['good', 'product', 'pricethe', 'headphone', 'sover', 'finishingthe', 'sound', 'quality', 'bass', 'good', 'depend', 'equaliser', 'battery', 'back', 'hr', 'full', 'sound']",5,1591,1
2016,2990,1399,boAt Rockerz 255,"Best in this budget
","['earphone', 'perfect', 'budgetthe', 'sound', 'quality', 'nice', 'base', 'earphone', 'high', 'due', 'clearity', 'sound', 'affect']",5,1591,1
2017,2990,1399,boAt Rockerz 255,"Perfect in this price ..
","['accord', 'price', 'well', 'one', 'use', 'high', 'volume', 'irritate', 'noise', 'cancellation', 'good']",4,1591,1
2018,2990,1399,boAt Rockerz 255,"Ok product
","['ok', 'product', 'sometime', 'take', 'time', 'pair', 'sometime', 'auto', 'disconnect', 'also', 'sound', 'quality', 'good']",3,1591,1
2019,2990,1399,boAt Rockerz 255,"Sound Quality
","['boat', 'never', 'compromise', 'sound', 'quality', 'battery', 'last', 'whole', 'day', 'noise', 'cancellation', 'pretty', 'good', 'worth', 'cost']",5,1591,1
2020,2990,1399,boAt Rockerz 255,"Boat rockers 255
","['sound', 'quality', 'goodbattery', 'backup', 'goodif', 'want', 'good', 'battery', 'backup', 'slightly', 'compromise', 'sound', 'quality', 'you', 'go', 'boult', 'earphone']",4,1591,1
2021,2990,1399,boAt Rockerz 255,"Good
","['sound', 'quality', 'could', 'well', 'otherwise', 'good', 'buy']",4,1591,1
2022,2990,1399,boAt Rockerz 255,"Best budget Bluetooth earphone
","['first', 'bluetooth', 'earphone', 'pretty', 'impressed', 'sound', 'quality', 'awsome', 'battery', 'life', 'also', 'good', 'get']",5,1591,1
2023,2990,1399,boAt Rockerz 255,"Go for it if you have budget
","['bass', 'good', 'perfect', 'music', 'lover', 'comfortable']",5,1591,1
2024,2990,1399,boAt Rockerz 255,"Beware of quality
","['bad', 'product', 'stopped', 'work', 'exactly', 'month', 'use']",1,1591,0
2025,2990,1399,boAt Rockerz 255,"Love it
","['good', 'gym']",4,1591,1
2026,2990,1399,boAt Rockerz 255,"Two Stars
","['bluetooth', 'keep', 'disconnect']",2,1591,0
2027,2990,1399,boAt Rockerz 255,"Perfect
","['nice', 'bass', 'good', 'backup']",5,1591,1
2028,2990,1399,boAt Rockerz 255,"Battery backup low
","['every', 'thing', 'perfect', 'one', 'problem', 'battery', 'backup', 'battery', 'backup', 'lowand', 'expect']",4,1591,1
2029,2990,1399,boAt Rockerz 255,"Superbbbb
","['gud', 'product', 'good', 'prizegud', 'bass', 'voice', 'clarity', 'noise', 'control', 'superb', 'thank', 'amazon', 'timely', 'deliver']",5,1591,1
2030,2990,1399,boAt Rockerz 255,"worst product...
","['buy', 'product', 'connection', 'problemif', 'user', 'mi', 'mobile', 'also', 'pair', 'continue', 'time', 'next', 'go', 'automatically', 'power']",1,1591,0
2031,2990,1399,boAt Rockerz 255,"A fab purchase!
","['overall', 'look', 'decent', 'come', 'great', 'seal', 'packaging', 'wish', 'bass', 'sound', 'quality', 'would', 'slightly', 'well', 'compare', 'jbls', 'n', 'skullcandys']",4,1591,1
2032,2990,1399,boAt Rockerz 255,"Superb
","['awesome', 'sound', 'love', 'use', 'work']",5,1591,1
2033,2990,1399,boAt Rockerz 255,"Nice quality
","['super', 'strong', 'sound', 'quality']",5,1591,1
2034,2990,1399,boAt Rockerz 255,"1499/- are worth giving for it 🤩🤩
","['earpiece', 'bring', 'great', 'comfort', 'use', 'long', 'last', 'battery', 'life', 'great', 'use', 'satisfied', 'product', 'thumb', 'thumb']",4,1591,1
2035,2990,1399,boAt Rockerz 255,"Worst package..
","['extremely', 'worst', 'package', 'seem', 'opened', 'someonevery', 'unsatisfied', 'packageproduct', 'good', 'dont', 'know', 'use']",1,1591,0
2036,2990,1399,boAt Rockerz 255,"Powerful voice. Deep bass effect. Long battery life
","['powerful', 'voice', 'deep', 'bass', 'effect', 'long', 'battery', 'life']",5,1591,1
2037,2990,1399,boAt Rockerz 255,"value for money
","['get', 'via', 'sale', 'really', 'love']",5,1591,1
2038,2990,1399,boAt Rockerz 255,"Charging problem
","['chargingit', 'show', 'battery', 'life', 'low', 'plug', 'charge', 'show', 'blue', 'lead', 'light']",2,1591,0
2039,2990,1399,boAt Rockerz 255,"Good sound bad reception
","['sound', 'quality', 'good', 'reception', 'bad', 'conpare', 'bluetooth', 'earphonesif', 'phone', 'pocket', 'audio', 'start', 'buffer']",3,1591,1
2040,2990,1399,boAt Rockerz 255,"Descent sound but not so comfortable
","['descent', 'sound', 'build', 'quality', 'everage', 'battery', 'life', 'comfortable']",4,1591,1
2041,2990,1399,boAt Rockerz 255,"HORRIBLE PRODUCT. BUY THIS AT YOUR OWN PERIL!!
","['horrible', 'product', 'right', 'speaker', 'stop', 'work', 'month', 'purchase', 'battery', 'drain', 'hr', 'save', 'scam', 'dont', 'go']",1,1591,0
2042,2990,1399,boAt Rockerz 255,"Grt
","['awesome', 'sound', 'qly', 'superb', 'flexible', 'drive', 'without', 'support', 'stablebut', 'grt', 'product']",5,1591,1
2043,2990,1399,boAt Rockerz 255,"Good product
","['boat', 'product', 'affordable', 'good']",5,1591,1
2044,2990,1399,boAt Rockerz 255,"Ver good product
","['good', 'product', 'sound', 'reproduction', 'amaze', 'optimal', 'bass', 'ear', 'bud', 'cause', 'pain', 'long', 'use']",5,1591,1
